tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	bpr_cluster	newcluster
47454	1103.0	45.56	63540.0	64.0	2.0	Fork / Double Attack	https://lichess.org/analysis/r1b1kbnr/ppp2ppp/3q4/3Pp1BQ/3n4/8/PPP2PPP/RN2KBNR_w_KQkq_-	Fork / Double Attack	2	6	15
43740	637.0	40.84	34954.0	32.0	2.0	Fork / Double Attack	https://lichess.org/analysis/r2qkbnr/1pp2ppp/p1npb3/4p3/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1_b_kq_d3	Fork / Double Attack	17	19	1
41134	1162.0	45.48	65062.0	77.0	4.0	Decoy / Deflection,Fork / Double Attack,Vulnerable King	https://lichess.org/analysis/6k1/7p/6p1/p1Nr4/P2n4/1P3p1P/5PP1/3R1K2_w_-_-	Decoy / Deflection	2	6	13
113821	711.0	41.76	37584.0	25.0	1.0	Mate in 1	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n5/1Bb5/3N4/1QPn4/P5PP/RNB2RK1_b_kq_-	Mate in 1	17	20	1
71297	440.0	40.0	7650.0	11.0	1.0	Mate in 1	https://lichess.org/analysis/1r1r4/2kR2p1/pNp2p2/2P4p/8/1P5P/P4PP1/3R2K1_b_-_-	Mate in 1	8	11	2
112992	1337.0	45.68	64257.0	53.0	2.0	Back Rank,Decoy / Deflection,Mate in 3+,Overloading,Pin	https://lichess.org/analysis/2rq2k1/5p1p/p4npP/1p1p2N1/3P1Q2/8/PP3P2/4R1K1_b_-_-	Overloading	2	8	12
182028	801.0	57.73	45284.0	35.0	1.0	Mate in 3+	https://lichess.org/analysis/r4rk1/ppq2p2/4pBp1/3pPn2/6Q1/P7/1PP2P1P/R4RK1_b_-_-	Mate in 3+	16	19	7
74435	400.0	40.43	11120.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/r3k1nr/p1p2p1p/6p1/8/1p2N1b1/1P1qP3/PQ3PPP/R3K2R_w_KQkq_-	Mate in 1	8	12	2
75091	850.0	43.58	49369.0	50.0	3.0	Mate in 3+	https://lichess.org/analysis/rnb1kb1N/p5pp/2pp1n2/1p2p3/4P3/1B5P/PPPP1P2/RNBQK2q_w_Qq_-	Mate in 3+	14	19	5
39531	523.0	41.16	32134.0	30.0	2.0	Fork / Double Attack	https://lichess.org/analysis/rnb1kb1r/pp2qppp/2p2p2/8/2BP4/8/PPP2PPP/R1BQK1NR_w_KQkq_-	Fork / Double Attack	9	19	2
67621	692.0	43.21	40240.0	38.0	1.0	Hanging Piece	https://lichess.org/analysis/rnb3k1/pp1p2pp/2pBp3/7P/3p1r2/2P2Pq1/P1PQ2P1/R3R1K1_b_-_-	Hanging Piece	16	19	1
94963	685.0	42.33	43637.0	24.0	2.0	Hanging Piece,Trapped Piece	https://lichess.org/analysis/rn2kbnr/ppp2ppp/4p1b1/q2N4/3PP3/8/PP1B1PPP/R2QKBNR_b_KQkq_-	Trapped Piece	16	17	2
101419	655.0	42.82	41447.0	32.0	3.0	Fork / Double Attack	https://lichess.org/analysis/2kr1b1r/ppp2p2/2q2p1p/1N1b4/P7/8/1PP2PPP/R2QR1K1_b_-_-	Fork / Double Attack	18	20	1
163769	924.0	44.12	52534.0	38.0	2.0	Mate in 2	https://lichess.org/analysis/3r4/ppp3pp/3rp3/4Rk2/5P1P/P7/1PP3P1/4R1K1_b_-_-	Mate in 2	14	17	6
39860	2577.0	43.4	6141.0	66.0	6.0	Endgame Tactics,Pawn Promotion	https://lichess.org/analysis/8/1pp5/1p1p2k1/1P1P2pB/P1P1K2p/8/6P1/8_b_-_-	Pawn Promotion	4	1	18
44526	2606.0	42.67	4867.0	141.0	5.0	Defense,Desperado,Pawn Promotion,Sacrifice	https://lichess.org/analysis/1B6/5K2/8/P7/3kp3/5p2/1N2NP2/8_b_-_-	Desperado	4	1	18
91559	982.0	44.6	61623.0	31.0	2.0	Basic Checkmates,Mate in 2	https://lichess.org/analysis/r3kr2/pp5Q/2pp1qp1/4p3/2B1Pb2/3P1p1P/PPP2P2/RN3RK1_w_q_-	Basic Checkmates	1	6	6
134776	876.0	44.45	61030.0	60.0	4.0	Mate in 3+,Mating Net,Queen Sacrifice,Smothered Mate	https://lichess.org/analysis/r1b2rk1/pp4pp/5p2/2PQN3/1P3q2/P1B5/5PPP/1K5R_b_-_-	Smothered Mate	14	6	15
36174	1561.0	45.07	40531.0	70.0	3.0	Decoy / Deflection,Fork / Double Attack,Pin,Remove the Defender	https://lichess.org/analysis/r1bqr1k1/1pp2ppp/3p4/p1b5/2PBn3/3BPN1P/PP3PP1/R2Q1RK1_b_-_-	Remove the Defender	4	1	10
120923	435.0	40.32	6731.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/1k1r3r/1pp1n2p/2q5/2Np1pp1/1Q1P4/P2P4/5PPP/2R2RK1_b_-_-	Mate in 1	8	5	2
189266	400.0	40.0	4120.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/r2q1rk1/pp1bbppp/n1p1pB2/3p4/2PP4/P1NQPN2/1P3PPP/RB2K2R_b_KQ_-	Mate in 1	9	4	2
33896	1604.0	45.08	57445.0	28.0	1.0	Decoy / Deflection,Mate in 2,Sacrifice,Vulnerable King	https://lichess.org/analysis/7k/4p3/1p3b1p/3Q1p2/P2P1P2/BP6/4q1KP/8_w_-_-	Sacrifice	5	9	10
105316	404.0	40.15	4194.0	22.0	3.0	Mate in 3+	https://lichess.org/analysis/7k/p2n1B1p/2p5/1p3pr1/3P3P/5P2/PPP2P1K/4R3_b_-_-	Mate in 3+	9	5	2
55930	998.0	45.59	64550.0	38.0	2.0	Trapped Piece	https://lichess.org/analysis/rnbq1rk1/ppp2pbp/5np1/3pp3/8/1PN1PQP1/PBPP1P1P/R3KBNR_w_KQ_e6	Trapped Piece	2	6	15
37878	2127.0	44.49	21747.0	92.0	3.0	Defense,Hanging Piece	https://lichess.org/analysis/6b1/2k5/1n4Qp/p1bpP3/q1pn3P/P3B3/1PP5/1K1R1B2_b_-_-	Defense	4	1	20
101414	1155.0	46.13	64803.0	37.0	2.0	Discovered Attack,Fork / Double Attack,Hanging Piece,Trapped Piece	https://lichess.org/analysis/r1b1kbnr/pp1p1ppp/4pq2/2p1n2Q/2B1P3/1P6/P1PP1PPP/RNB1K1NR_w_KQkq_-	Trapped Piece	5	8	14
128511	555.0	42.26	30884.0	54.0	2.0	Trapped Piece	https://lichess.org/analysis/4k2r/p1pn1ppp/5n2/2P1p3/8/P2P2Pb/3NPPqP/R1BQKR2_b_Qk_-	Trapped Piece	17	20	1
150151	978.0	46.33	57709.0	34.0	2.0	Mate in 2	https://lichess.org/analysis/6k1/p5p1/7r/1PNb4/3b4/P6P/3p1pP1/R1R2K2_w_-_-	Mate in 2	14	6	7
39234	2357.0	44.48	8314.0	60.0	3.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r1r3k1/pp3pp1/4pn2/6NP/3R4/4P3/qPP3Q1/2KR4_w_-_-	Hanging Piece	4	1	18
189057	427.0	40.0	3948.0	28.0	1.0	Mate in 1	https://lichess.org/analysis/r4q2/k3p3/pp6/4Qbpp/3P4/P1N1P2P/1PP2nP1/R3K2R_b_KQ_-	Mate in 1	9	4	2
42826	1546.0	44.94	60234.0	34.0	1.0	Pin,Remove the Defender	https://lichess.org/analysis/r6r/pp1k1p1p/3bbQpB/q1pp4/6B1/P1NP2P1/2n2P1P/R3R1K1_b_-_-	Remove the Defender	5	9	10
85539	1231.0	45.59	65990.0	18.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/3r1kr1/2Q2p2/p2p1P2/3Np3/1P6/P5pP/1P4R1/5q1K_w_-_-	Basic Checkmates	2	8	13
119827	1629.0	45.28	38194.0	56.0	2.0	Defense,Zwischenzug	https://lichess.org/analysis/8/pq1r1p1k/4r1pp/1P1nP3/P4PP1/3RB2P/5Q2/1R4K1_b_-_-	Zwischenzug	4	1	11
99258	407.0	40.0	7482.0	13.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/2p1r1pp/3q4/1b1p4/6PP/P1Q4K/1B3P2/4R3_b_-_-	Mate in 1	8	5	2
29487	1628.0	44.9	56171.0	42.0	2.0	Overloading,Pin,Skewer	https://lichess.org/analysis/6k1/2p2rp1/1q5p/3pPpR1/1p1P1P2/1P3K1P/P7/1Q6_w_-_-	Overloading	5	9	10
72938	618.0	41.11	35127.0	23.0	2.0	Fork / Double Attack	https://lichess.org/analysis/rnb1kb1r/ppp1pppp/5n2/3q4/8/1P6/P1PP1PPP/RNBQKBNR_w_KQkq_-	Fork / Double Attack	17	19	2
189203	1276.0	46.01	64609.0	65.0	6.0	Attacking Castled King,Discovered Attack,Fork / Double Attack,Mate in 3+,Queen Sacrifice,Smothered Mate,Double Check	https://lichess.org/analysis/r4rk1/3qb1pp/p2pp3/1p2p1N1/4PPn1/PPN1Q3/2P3PP/R2R2K1_w_-_-	Double Check	2	8	12
41184	430.0	40.57	31507.0	31.0	2.0	Discovered Attack	https://lichess.org/analysis/6k1/1pp5/3p4/2n1p1q1/p3Prbp/4Q1RB/PPP5/6KR_w_-_-	Discovered Attack	17	19	2
66992	2677.0	43.6	5145.0	142.0	6.0	Endgame Tactics,Interference,Overloading,Stalemate	https://lichess.org/analysis/1B6/2p1R3/4K3/7k/8/3npp2/6R1/8_b_-_-	Stalemate	4	4	18
64185	1281.0	45.59	63666.0	33.0	1.0	Back Rank,Decoy / Deflection,Fork / Double Attack,Pin,Remove the Defender	https://lichess.org/analysis/2r3k1/1pr2pp1/p2qp2p/n2p4/3P3N/P1R1P2P/1P1Q1PP1/3R2K1_w_-_-	Back Rank	5	8	12
48251	1074.0	46.05	62121.0	36.0	2.0	Fork / Double Attack,Hanging Piece,Remove the Defender	https://lichess.org/analysis/r2qkb1r/1ppb1ppp/p1n1pn2/8/2BP4/1QN1P3/PP3PPP/R1B1K1NR_w_KQkq_-	Remove the Defender	2	7	14
57193	1456.0	45.21	55450.0	44.0	1.0	Defense,Trapped Piece	https://lichess.org/analysis/rnb1k2r/pppp1ppp/4p3/3PP3/1B1P4/5N2/Pq2QPPP/RN2KB1R_b_KQkq_-	Trapped Piece	5	9	11
35789	2414.0	44.55	10737.0	48.0	2.0	Decoy / Deflection,Mate in 2,Pin,Sacrifice,Skewer	https://lichess.org/analysis/8/2R3pk/1p1P3p/5n2/5P2/5QPK/7P/r3qN2_w_-_-	Skewer	4	1	18
141412	1202.0	45.34	59746.0	83.0	2.0	Fork / Double Attack	https://lichess.org/analysis/r2k1r2/pppPn2p/8/3p4/3P4/2PqpN1Q/PP4PP/R3K2R_w_KQ_-	Fork / Double Attack	14	6	15
156263	415.0	40.0	7011.0	31.0	3.0	Mate in 3+	https://lichess.org/analysis/r6k/p5pp/1p6/6q1/3P4/5Q1b/PP3PP1/R4RK1_b_-_-	Mate in 3+	8	5	2
100935	400.0	40.0	4011.0	44.0	1.0	Mate in 1	https://lichess.org/analysis/r6r/Qpkqbppp/1Bpp1n2/8/N3P3/8/PPP2PPP/R4RK1_b_-_-	Mate in 1	9	5	2
177469	400.0	66.86	5952.0	63.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/3r1p2/1R2p1p1/7p/P6P/7K/3r4/R7_w_-_-	Mate in 1	9	5	2
112247	400.0	40.19	4830.0	24.0	1.0	Mate in 1	https://lichess.org/analysis/r4rk1/pppbbppp/3q4/3N4/3pP1n1/3PB3/PP2BPPP/R2Q1RK1_w_-_-	Mate in 1	8	5	2
110639	441.0	40.15	10917.0	51.0	3.0	Mate in 3+	https://lichess.org/analysis/3r2k1/1R4pp/4p3/1Q2P3/3q4/4n1P1/1P4BP/7K_w_-_-	Mate in 3+	20	10	2
34932	638.0	42.12	38870.0	42.0	2.0	Mate in 2	https://lichess.org/analysis/5k1r/5ppp/p7/8/6P1/1P1pq2P/P2R4/2RK4_w_-_-	Mate in 2	17	13	1
131489	1484.0	45.33	59018.0	66.0	2.0	Pin,Remove the Defender,Simplification	https://lichess.org/analysis/2Q2bk1/5p1p/p3p1p1/4r3/4B3/P6P/1P1q1PP1/4R1K1_w_-_-	Simplification	5	9	10
54634	410.0	40.0	5324.0	25.0	1.0	Mate in 1	https://lichess.org/analysis/2kr1b1r/Qp1q1p2/2pP1n2/6p1/7p/2N3B1/PPP2PPP/R2R2K1_b_-_-	Mate in 1	8	5	2
38734	909.0	44.88	62980.0	68.0	3.0	Pin	https://lichess.org/analysis/1k4r1/pp3p2/2qN1p2/4n2Q/P1pB3P/8/5PP1/3R2K1_w_-_-	Pin	2	6	9
48478	1988.0	44.98	33348.0	71.0	4.0	Endgame Tactics,Fork / Double Attack,Hanging Piece,Trapped Piece	https://lichess.org/analysis/8/3k4/3p3p/3N4/7r/1p5B/8/3R2K1_b_-_-	Trapped Piece	4	1	20
70711	400.0	40.97	15879.0	43.0	1.0	Mate in 1	https://lichess.org/analysis/q3r1k1/2pn1ppp/7b/5Q2/1pP5/P2P2P1/4NP1P/3NK2R_w_K_-	Mate in 1	9	13	2
98179	1305.0	45.96	61408.0	44.0	3.0	Fork / Double Attack	https://lichess.org/analysis/r2q1rk1/pppb1ppp/3p1n2/2b1p3/2BnP3/2NPBN1P/PPP2PP1/R2Q1RK1_w_-_-	Fork / Double Attack	2	7	12
144022	400.0	40.0	10013.0	22.0	1.0	Mate in 3+	https://lichess.org/analysis/4r3/1p4kp/p1p2p2/2P2p2/1PbP1Q1P/P4PP1/3RPK2/2q5_w_-_-	Mate in 3+	7	20	2
98715	2523.0	44.61	6233.0	77.0	5.0	Endgame Tactics,Mate in 3+,Mating Net,Vulnerable King,Clearance Sacrifice	https://lichess.org/analysis/5k2/p4p2/1p1P1Npp/4Q3/3R4/1n4Pq/2pb3P/6K1_b_-_-_0_1	Clearance Sacrifice	4	4	18
126465	400.0	40.0	3910.0	60.0	2.0	Mate in 2	https://lichess.org/analysis/4r1k1/p1Q2ppp/4rn2/2p2N2/8/8/2P3PP/3q1R1K_w_-_-	Mate in 2	9	4	2
27838	400.0	40.0	8388.0	26.0	1.0	Discovered Attack	https://lichess.org/analysis/4rr1k/1bpn3p/8/ppb3R1/8/1PP2N2/PB1N1PPP/R5K1_b_-_-	Discovered Attack	9	10	2
137094	868.0	43.9	57879.0	45.0	3.0	Attacking Castled King,Hanging Piece	https://lichess.org/analysis/r2qkb1r/3b1pp1/3p1n1p/2pNp3/1p2P3/3P1P2/BPPBQP1P/2KR3R_w_k_-	Attacking Castled King	14	17	9
81159	644.0	44.97	55073.0	42.0	3.0	Skewer,Clearance Sacrifice	https://lichess.org/analysis/r4k2/7R/p2np3/3p2R1/1P4PK/P6P/2P1n3/8_b_-_-	Skewer	13	8	5
50075	875.0	44.52	57884.0	52.0	2.0	Fork / Double Attack,Mate in 2	https://lichess.org/analysis/r3kb1r/p1pq1p2/2p5/1p2p1p1/4P3/3P4/PPP1NPQn/R1B2RK1_w_kq_g6	Fork / Double Attack	15	17	6
53957	400.0	40.15	4293.0	13.0	1.0	Mate in 1	https://lichess.org/analysis/r4rk1/p1p2p1p/1p4p1/n2PP1q1/3Q4/2N4b/PP3PPP/4RRK1_w_-_-	Mate in 1	9	4	2
389445	1267.0	46.1	54474.0	28.0	2.0	Attacking f7/f2,Basic Checkmates,Mate in 2	https://lichess.org/analysis/r2qkbnr/pp3pp1/3p3p/2p1N3/4P1b1/1BN5/PPP2PPP/R1BQK2R_b_KQkq_-	Attacking f7/f2	15	4	14
71175	2358.0	44.78	11974.0	119.0	3.0	Back Rank,Interference,Vulnerable King	https://lichess.org/analysis/3rr1k1/RQ3pp1/7p/8/1Pqn3P/8/5PBP/5RK1_w_-_-	Interference	4	1	18
47446	748.0	41.93	45128.0	34.0	2.0	Hanging Piece	https://lichess.org/analysis/2k1r3/p2r3p/b2p2p1/2pPn3/B1P1PR2/8/P2N2PP/2R3K1_b_-_-	Hanging Piece	16	19	3
58919	1926.0	44.76	32446.0	101.0	2.0	Defense,Hanging Piece	https://lichess.org/analysis/5nrk/1p2q2p/p2p2r1/3Pp2Q/1P2Pp1b/P4P2/1B1R2PP/1NR4K_b_-_-	Defense	4	1	20
157202	400.0	40.0	4445.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/2kr1b1r/1pp2pp1/p1n5/2Pp1p2/3P2pq/P1N1P3/1P1B1PPN/R2Q1RK1_w_-_-	Mate in 1	9	4	2
49139	434.0	41.01	17175.0	39.0	1.0	Hanging Piece	https://lichess.org/analysis/r1bqkb1r/p2np1pp/1p3n2/1B2Np2/P2p3P/2N5/1PPP1PP1/R1BQK2R_w_KQkq_-	Hanging Piece	17	20	2
43633	1353.0	45.81	61670.0	30.0	1.0	Fork / Double Attack,Pin	https://lichess.org/analysis/5r2/2R2ppk/5q1p/2Q5/5n2/2K5/P2R2P1/8_w_-_-	Pin	5	9	13
67984	406.0	40.31	6961.0	25.0	1.0	Mate in 1	https://lichess.org/analysis/1r1q1k1r/p1nP4/7p/5Q2/2B2P1p/4PN2/6P1/4K3_b_-_-	Mate in 1	8	5	2
141558	1574.0	45.01	52323.0	53.0	3.0	Fork / Double Attack,Pin,Remove the Defender,Simplification,Zwischenzug	https://lichess.org/analysis/r2qkb1r/ppp1pppp/2n2n2/3p1bB1/2PP4/2N2N2/PP2PPPP/R2QKB1R_b_KQkq_-	Simplification	5	9	19
102527	968.0	44.58	61736.0	26.0	1.0	Mating Net,Vulnerable King	https://lichess.org/analysis/r2qr3/pp1bbk2/4n2Q/2p1B1p1/8/3PR3/PPP2PPP/R5K1_b_-_-	Vulnerable King	14	6	6
116834	967.0	44.45	62339.0	32.0	2.0	Defense,Pawn Promotion	https://lichess.org/analysis/5r2/8/p2p4/1pp1p2k/3PP1p1/1PP1RPpb/P7/3R2K1_w_-_-	Pawn Promotion	14	6	8
171851	1995.0	44.88	33052.0	94.0	3.0	Hanging Piece,Pin,Skewer,Zwischenzug	https://lichess.org/analysis/r1bqk1nr/pp1pppbp/6p1/2p1n3/2B1PQ2/3P4/PPP2PPP/RNB1K1NR_w_KQkq_-	Skewer	4	1	20
67133	1938.0	44.78	30809.0	43.0	1.0	Defense,Fork / Double Attack,Hanging Piece,Simplification,Zwischenzug	https://lichess.org/analysis/r3kb1r/pp3ppp/q1p1p3/4P1N1/B2Pp1n1/2Pn4/PP3PPP/R1BQ2KR_w_kq_-	Simplification	4	1	20
121829	1133.0	46.13	62418.0	18.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/6k1/7p/6p1/2P5/P7/1P1R4/2r4r/4RK2_w_-_-	Basic Checkmates	14	6	14
100409	413.0	40.99	22646.0	44.0	2.0	Mate in 2	https://lichess.org/analysis/r1bq1bnr/2p1k3/p1np3p/1p2p1pB/4P3/1PN2Q2/PBPN1PPP/R3K2R_b_KQ_-	Mate in 2	8	13	2
194773	662.0	42.3	34544.0	61.0	4.0	Mate in 3+	https://lichess.org/analysis/r1b2rk1/pp3p2/2pqppnQ/8/2PP4/3B1N1P/PP3PP1/3RR1K1_b_-_-	Mate in 3+	17	12	1
83189	821.0	43.63	53470.0	24.0	1.0	Hanging Piece,Pin	https://lichess.org/analysis/r4rk1/ppp1q1pp/3P1n2/b3N2b/4PP2/PQ1P4/1P3P1P/2KR1B1R_b_-_-	Pin	14	6	7
29200	1029.0	45.36	63551.0	33.0	1.0	Vulnerable King	https://lichess.org/analysis/6k1/p5p1/2b3qp/2P5/8/2Q2p2/P3r1PP/2R1B1K1_w_-_-	Vulnerable King	14	6	15
176895	433.0	40.0	4253.0	50.0	1.0	Mate in 1	https://lichess.org/analysis/r2n1rk1/4qppp/1p1p4/p2Pp3/4Q3/3B1NPP/PPP2P2/2K4R_b_-_-	Mate in 1	9	4	2
96632	665.0	42.85	40181.0	20.0	1.0	Mating Net,Vulnerable King	https://lichess.org/analysis/r6r/pp5p/2pBk3/8/3bb1pP/4N3/PPP1B1P1/3RKR2_b_-_-	Vulnerable King	15	19	2
64923	400.0	122.26	4204.0	21.0	1.0	Mate in 1	https://lichess.org/analysis/3rkb1r/B2n1ppp/3p4/1N2p1n1/1P2P3/2QP2Pq/P1P2PK1/R4R2_w_k_-	Mate in 1	9	5	2
28924	647.0	43.33	32545.0	79.0	2.0	Fork / Double Attack,Pin	https://lichess.org/analysis/r1bk3r/pppp2pp/n4p1n/2B1P2q/2BN4/2Q2P1P/PPP3P1/3R2K1_b_-_-	Pin	7	13	1
72263	644.0	41.43	33462.0	57.0	2.0	Decoy / Deflection	https://lichess.org/analysis/r3k2r/2q1bpp1/p1n2n1p/1p1pN3/8/1PB4P/PNPPQPP1/4RRK1_b_kq_-	Decoy / Deflection	17	20	1
115029	1017.0	44.59	58731.0	30.0	1.0	Mate in 1	https://lichess.org/analysis/2r4q/5p2/1p2b3/3pN3/P2Pk3/8/1K3Q1n/7R_b_-_-	Mate in 1	14	6	6
91323	1729.0	45.07	24933.0	40.0	2.0	Endgame Tactics,Pawn Promotion	https://lichess.org/analysis/8/7p/2P2k2/4R1p1/3K4/7r/8/8_b_-_-	Pawn Promotion	4	1	20
136396	426.0	40.73	7968.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/2rqk2r/3b1ppp/p2P1b2/1p2n3/3NQ3/1B4P1/PPP1N1P1/2KR3R_b_k_-	Mate in 1	8	5	2
144958	1579.0	45.02	55841.0	27.0	2.0	Attacking Castled King,Back Rank,Basic Checkmates,Mate in 2,Pin,Queen Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/2kr2nr/ppp4p/4pqp1/2b1p3/P3P3/2P4Q/1P3PPP/RNB2RK1_w_-_-	Clearance Sacrifice	5	9	10
81400	1796.0	45.0	43027.0	32.0	2.0	Basic Checkmates,Decoy / Deflection,Mate in 3+,Mating Net,Vulnerable King,Zwischenzug	https://lichess.org/analysis/3Q4/4r1rk/p3p3/4Bp1p/P3pP2/1P2Pq2/2P3RP/6RK_b_-_-	Zwischenzug	5	9	19
39178	1565.0	44.91	55517.0	43.0	1.0	Exchange Sacrifice,Mate in 3+,Mating Net,Sacrifice,Skewer,Vulnerable King,Clearance Sacrifice	https://lichess.org/analysis/2kr3r/pp1n1pp1/2p1pn2/5qp1/2PP1B2/1P3PP1/P3B2P/R3QRK1_w_-_-	Exchange Sacrifice	5	9	10
139278	400.0	40.0	4314.0	11.0	1.0	Mate in 1	https://lichess.org/analysis/8/p3Q2p/8/1p3P2/1kp5/R7/KP2P3/3q2r1_b_-_-	Mate in 1	9	5	2
70362	400.0	40.0	4231.0	15.0	2.0	Mate in 2	https://lichess.org/analysis/6k1/p2Bpp1p/p1p3p1/2P5/4P3/2R1B3/r4PPP/6K1_w_-_-	Mate in 2	9	4	2
187780	400.0	40.0	4256.0	12.0	1.0	Mate in 1	https://lichess.org/analysis/2k1r1n1/1pp2N2/p7/6P1/PPPR3p/8/5P1K/8_b_-_-	Mate in 1	9	4	2
129890	434.0	41.82	32938.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/rnb2rk1/pp2p1bp/2p3p1/3pP1N1/3q4/3B4/PPPB1P1P/RN1QK1R1_w_Q_-	Mate in 1	16	19	2
168824	2384.0	44.45	13539.0	45.0	7.0	Endgame Tactics,Pawn Promotion,Zugzwang,Opposition	https://lichess.org/analysis/7k/8/8/8/8/3P4/8/4K3_b_-_-	Opposition	4	1	18
37794	1448.0	45.42	61047.0	80.0	3.0	Discovered Attack,Mate in 3+,Vulnerable King,Double Check	https://lichess.org/analysis/2r1kb1r/ppq2Ppp/2n2n2/3p1p2/3P2P1/P1N2N2/1P2Q1KP/R1B2R2_b_k_-	Double Check	5	8	11
37013	2087.0	44.86	23806.0	47.0	2.0	Defense,Fork / Double Attack,Hanging Piece,Vulnerable King,Zwischenzug	https://lichess.org/analysis/rn1qkbr1/pp2pp1p/2p2p2/7b/2B5/3P1N1P/PPP2PP1/R1BQK2R_w_KQq_-	Zwischenzug	4	1	20
35604	2200.0	44.81	22744.0	116.0	5.0	Attacking f7/f2,Decoy / Deflection,Fork / Double Attack,Sacrifice,Trapped Piece	https://lichess.org/analysis/r1bq1rk1/pp1nbppp/2pp1n2/4p3/2B1P3/2PP1N2/PP1N1PPP/R1BQR1K1_b_-_-	Attacking f7/f2	4	1	20
143475	408.0	40.88	13198.0	29.0	1.0	Mate in 1	https://lichess.org/analysis/7R/r2kbK2/2R2pB1/2pPp3/1p4r1/8/8/8_b_-_-	Mate in 1	8	11	2
59662	1085.0	44.34	53835.0	35.0	1.0	Hanging Piece,Pin	https://lichess.org/analysis/2rqr1k1/1b2b2p/p4npB/1p1Pp3/8/3B2RP/PPPN2P1/R2Q2K1_b_-_-	Pin	14	17	6
29394	1144.0	46.18	64811.0	17.0	1.0	Decoy / Deflection,Pin,Skewer	https://lichess.org/analysis/r1bq1rk1/p5pp/1npb4/4pp2/8/2P2N2/PP1NQPPP/R1B1K2R_w_KQ_-	Skewer	2	7	14
133147	400.0	40.15	7691.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/r1b1k1nr/pppp1ppp/5q2/2bP4/4P3/3p4/PP1B1PPP/RN1QKBNR_w_KQkq_-	Mate in 1	8	5	2
50517	2853.0	41.77	3250.0	83.0	5.0	Fork / Double Attack,Zugzwang	https://lichess.org/analysis/5k2/5pq1/5N1Q/8/5P1p/4p2P/1B6/4K3_b_-_-	Zugzwang	4	4	18
34657	1637.0	45.06	50382.0	39.0	2.0	Fork / Double Attack,Mate in 3+,Pin	https://lichess.org/analysis/2b3rk/6q1/3N3b/1PpPp3/2Pn1p1p/5r1P/5QPK/1R2RBB1_w_-_-	Pin	5	9	10
52655	438.0	90.57	13921.0	29.0	1.0	Mate in 1	https://lichess.org/analysis/1rb1kbnr/5ppp/pNN1p3/1p6/4PP2/q3B3/P4KPP/3Q1B1R_b_k_-	Mate in 1	9	11	2
179600	411.0	40.0	4931.0	14.0	1.0	Mate in 1	https://lichess.org/analysis/r1bq1rk1/1p1pnpp1/1pn5/3P2NQ/1P6/8/P4PPP/R1B2RK1_b_-_-	Mate in 1	8	5	2
155936	1434.0	45.33	61706.0	43.0	1.0	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/3k4/2p4Q/1p1bq2p/4p3/1P1r2pP/P5B1/5PPK/2R5_b_-_-	Hanging Piece	5	9	12
27255	1811.0	44.99	35904.0	44.0	3.0	Attacking f7/f2,Attacking Castled King,Decoy / Deflection,Mate in 3+,Clearance Sacrifice	https://lichess.org/analysis/r5k1/ppp2ppp/1b6/1P6/P1Q1nq2/B1P5/3P1PPP/RN4K1_w_-_-	Attacking f7/f2	4	15	20
26694	890.0	43.71	54584.0	39.0	1.0	Trapped Piece	https://lichess.org/analysis/r1b3k1/1pp3pn/p1n2r2/2Bpp2p/7P/P2B1P2/1PP1N1P1/R4RK1_w_-_-	Trapped Piece	15	17	8
112324	782.0	42.99	46592.0	57.0	3.0	Mate in 3+	https://lichess.org/analysis/r4rk1/1b1p1pb1/pqn1pNp1/1p2PnB1/3P4/P6Q/1PB2PPP/R4RK1_b_-_-	Mate in 3+	16	20	5
36715	1862.0	44.92	39295.0	51.0	1.0	Endgame Tactics,Fork / Double Attack,Pawn Promotion	https://lichess.org/analysis/6k1/1bqn1pbp/3pp1p1/5PP1/4P1N1/2p3NP/1P4B1/2Q3K1_w_-_-	Pawn Promotion	4	1	20
40639	2006.0	44.92	35478.0	78.0	4.0	Basic Checkmates,Decoy / Deflection,Fork / Double Attack,Mate in 3+,Mating Net,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/1r6/k4ppp/p1R1pn2/N7/P2B3P/5P2/3r1PP1/1R3K2_b_-_-	Clearance Sacrifice	4	1	20
