tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	full
90472	421	40.29	20366	27	2	Mate in 2	https://lichess.org/analysis/rn1qkb1r/ppp2ppp/5n2/4p3/2B1P3/1Q6/PPP2PPP/RNB1K2R_b_KQkq_-	Mate in 2	20	7. ... b6 8. Bxf7+ Kd7 9. Qe6#
129555	403	40.0	4415	46	1	Mate in 1	https://lichess.org/analysis/Q7/2pk1p2/pp1p1qpp/5n2/P1P2P2/2P3P1/7P/4R1K1_b_-_-	Mate in 1	9	26. ... a5 27. Qe8#
43562	1243	45.49	65072	37	2	Hanging Piece,Pin,Zwischenzug	https://lichess.org/analysis/r1b1kb1r/pp3ppp/2nqp3/1B1n4/3QP3/2N5/PP1B1PPP/R3K1NR_b_KQkq_-	Zwischenzug	2	9. ... a6 10. Bxc6+ bxc6 11. exd5
92595	1279	45.28	62080	23	1	Discovered Attack,Mate in 1,Pin,Smothered Mate	https://lichess.org/analysis/r2qkb1r/pb1np2p/1p1p1np1/6N1/3PNP2/3B4/PP2Q1PP/R1B1K2R_b_KQkq_-	Smothered Mate	5	11. ... Bd5 12. Nxd6#
65807	414	40.18	4971	22	1	Mate in 1	https://lichess.org/analysis/r1bqk2r/p1pp1ppp/3bn3/1p2N3/1P1PP3/2P2QP1/P6P/R1B1K1NR_b_KQkq_-	Mate in 1	8	12. ... Be7 13. Qxf7#
97938	422	40.18	4439	56	2	Mate in 2	https://lichess.org/analysis/r1bqr2k/1p3Qpp/p1np4/3N4/4P3/1N1B4/PbP3PP/4RR1K_b_-_-	Mate in 2	8	17. ... Rf8 18. Qxf8+ Qxf8 19. Rxf8#
40554	1427	44.97	52397	56	4	Back Rank,Basic Checkmates,Discovered Attack,Mate in 3+,Queen Sacrifice,Remove the Defender,Sacrifice	https://lichess.org/analysis/1r2r1k1/p2q1pbp/6p1/4n3/5Q2/2N3Pb/PPP2PBP/R1B2RK1_w_-_-	Queen Sacrifice	5	18. Rd1 Qxd1+ 19. Nxd1 Nf3+ 20. Qxf3 Re1+ 21. Bf1 Rxf1#
61747	400	40.0	4000	12	1	Mate in 1	https://lichess.org/analysis/4r1k1/p4pbp/Qp4p1/2Bp4/8/3P1P1q/P1P2P2/1R2r1K1_w_-_-	Mate in 1	9	26. Rxe1 Rxe1#
27226	1549	45.09	45654	47	2	Defense,Hanging Piece,Remove the Defender,Simplification	https://lichess.org/analysis/3rN1k1/5pbp/1pR3p1/4Pn2/8/B4N2/4BPPP/3b2K1_w_-_-	Simplification	4	25. Rd6 Nxd6 26. exd6 Bxe2
30755	1189	45.53	66422	69	3	Decoy / Deflection,Discovered Attack,Mate in 3+,Queen Sacrifice,Smothered Mate,Double Check	https://lichess.org/analysis/r1n1kbr1/ppq1pN2/2p1P2p/2Pp3Q/3Pn2P/8/PP3P2/R1B1K2R_b_KQq_-	Double Check	2	19. ... Nf6 20. Nd6+ Kd8 21. Qe8+ Nxe8 22. Nf7#
89008	400	40.15	5637	37	3	Mate in 3+	https://lichess.org/analysis/1r2n2k/p4Qbp/6p1/6B1/3P4/8/PqP2PPP/4R1K1_b_-_-	Mate in 3+	8	24. ... Qxd4 25. Rxe8+ Rxe8 26. Qxe8+ Bf8 27. Qxf8#
51094	995	44.91	61595	36	2	Basic Checkmates,Endgame Tactics,Mate in 2	https://lichess.org/analysis/8/8/1p1N4/p1p5/P1P5/1P6/2k2r2/K7_w_-_-	Basic Checkmates	2	55. Nc8 Kxb3 56. Nxb6 Rf1#
36667	668	44.46	50846	45	2	Mate in 2,Double Check	https://lichess.org/analysis/5k2/pbn5/1pr5/2p1PP1p/3b4/3P3P/P4Nr1/1R3R1K_w_-_-	Double Check	15	36. Kxg2 Rg6+ 37. Kh2 Bxe5#
144640	925	43.71	54742	61	4	Back Rank,Mate in 3+	https://lichess.org/analysis/2r3k1/1R1b1Npp/p3p3/4P3/6Q1/4b3/P1q3PP/3R3K_b_-_-	Back Rank	14	22. ... Bc6 23. Nh6+ Bxh6 24. Qxe6+ Kh8 25. Qxc8+ Be8 26. Qxe8#
91192	400	40.0	5275	16	1	Mate in 1	https://lichess.org/analysis/Q7/5pk1/8/1P6/8/6PP/5qBK/4r3_w_-_-	Mate in 1	9	44. Qc6 Qg1#
165019	592	41.27	30503	22	1	Mate in 2	https://lichess.org/analysis/6k1/5qpp/8/Q7/P3b3/2P1B3/1r4PP/R5K1_w_-_-	Mate in 2	8	26. Rf1 Rxg2+
165037	416	40.44	15866	33	3	Mate in 3+	https://lichess.org/analysis/6k1/p2r1p2/2N3pb/3P3p/4Q3/3R4/P3rqPP/3R3K_w_-_-	Mate in 3+	8	34. Qf3 Re1+ 35. Rxe1 Qxe1+ 36. Qf1 Qxf1#
108393	400	40.19	6106	75	4	Mate in 3+	https://lichess.org/analysis/8/5Rkp/6p1/2p1N1b1/4Pp2/2r2P2/5P1P/6K1_b_-_-	Mate in 3+	8	31. ... Kh6 32. Ng4+ Kh5 33. Rxh7+ Bh6 34. Rxh6+ Kg5 35. h4#
117975	1958	44.9	28936	111	4	Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/8/pp6/4k3/4b1p1/2R5/1P6/P1B1r1r1/2K4R_w_-_-	Vulnerable King	4	35. Be4 Bf4+ 36. Kd1 Rd2+ 37. Ke1 Bg3+ 38. Kf1 Rgf2+
100288	400	41.34	12719	55	1	Mate in 1	https://lichess.org/analysis/rnR3nr/pp2kppp/1q6/1b1QP3/4N1P1/5N2/PP1K1P1P/7R_b_-_-	Mate in 1	8	16. ... Bc6 17. Qd6#
67379	400	40.0	4330	68	1	Mate in 1	https://lichess.org/analysis/2kr3r/ppp2ppp/2b2n2/1Nbq4/P7/3B3P/1PPQ1PP1/R1B2RK1_w_-_-	Mate in 1	9	15. Nc3 Qxg2#
27043	1488	45.09	60008	34	1	Defense,Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/rnb1kb1r/1p1p1ppp/p3pn2/q5B1/2BNP3/8/PPP2PPP/RN1QK2R_w_KQkq_-	Defense	5	7. Bd2 Qc5
39002	2603	43.52	7820	97	6	Decoy / Deflection,Mate in 3+,Queen Sacrifice	https://lichess.org/analysis/rk3n2/p1ppR3/1p5b/2qN4/8/1PPQ1Br1/8/1K6_b_-_-	Queen Sacrifice	4	1. ... Qf2 2. Re8+ Kb7 3. Qa6+ Kxa6 4. Nxc7+ Ka5 5. b4+ Ka4 6. Bd1+ Ka3 7. Nb5#
391957	2618	43.44	4784	117	5	Mating Net,Overloading,Pawn Promotion	https://lichess.org/analysis/r2qr3/pp2kp2/4p1P1/3pPp1Q/8/2PB4/PP4n1/2K4R_b_-_-	Overloading	4	1. ... Rf8 2. Bb5 Qb6 3. Qg5+ f6 4. Rh7+ Kd8 5. g7 Rg8 6. Qxf6+
53422	1417	44.9	64366	72	3	Back Rank,Decoy / Deflection,Discovered Attack,Fork / Double Attack,Hanging Piece,Remove the Defender,X-Ray Attack	https://lichess.org/analysis/r2qk1nr/3nppb1/pp4pp/2pNP3/3P1Bb1/3B1N2/PPP2PPP/R2QR1K1_b_kq_-	X-Ray Attack	5	11. ... Bxf3 12. Qxf3 e6 13. Nc7+ Qxc7 14. Qxa8+
51534	996	44.9	62644	37	3	Mate in 3+,Simplification,Vulnerable King	https://lichess.org/analysis/r4b1k/p1nq1p1p/4nPr1/1ppp3R/7Q/2NP3P/PPP3P1/2B2RK1_b_-_-	Simplification	14	22. ... h6 23. Bxh6 Bxh6 24. Rxh6+ Rxh6 25. Qxh6+
30325	2486	44.56	8684	170	3	Mate in 3+,Mating Net	https://lichess.org/analysis/1k5r/p1p3p1/1pP5/1Qb5/2PrP1q1/PN3NPb/4pP2/R5KB_w_-_-	Mating Net	4	24. Nbxd4 Bf1 25. Bg2 Bxg2 26. Ng5 Bxe4
81276	1194	46.24	62999	21	1	Basic Checkmates,Mate in 2,Mating Net	https://lichess.org/analysis/6kr/7r/1q2pQ2/p2pNp2/1n3P2/4P3/PP2NK2/R7_b_-_-	Basic Checkmates	2	36. ... Nc2 37. Rg1+
35324	1588	44.97	56168	56	3	Defense,Desperado,Exchange Sacrifice,Remove the Defender,Simplification	https://lichess.org/analysis/r1b1r1k1/ppp2pbp/1q3np1/8/3P2N1/2N1P1P1/PP4BP/R1BQ1RK1_b_-_-	Desperado	5	14. ... Bxg4 15. Rxf6 Bxd1 16. Rxb6 axb6 17. Nxd1
64979	1361	45.63	61751	55	2	Attacking Castled King,Pin,Vulnerable King	https://lichess.org/analysis/rn2k2r/pp2b1pp/2p4q/3p1b2/4n3/2NBQ1P1/PPPP1P1P/R1B2RK1_w_kq_-	Attacking Castled King	5	13. f3 Bc5 14. Qxc5 Nxc5
153015	400	40.0	15089	43	2	Fork / Double Attack	https://lichess.org/analysis/r2k2r1/pbp1n3/pq1pp3/8/3P4/1P2PQ2/P2B1PPP/2R1K2R_w_K_-	Fork / Double Attack	8	22. Qh3 Bxg2 23. Qh5 Bxh1
50953	400	40.18	4623	44	1	Mate in 1	https://lichess.org/analysis/r1b1kb1N/7p/ppnqp3/2Np1p2/3P2n1/2PB1Q2/P6P/R4RK1_w_q_-_0_1	Mate in 1	9	20. Nb3 Qxh2#
117496	1109	45.95	62490	76	3	Defense	https://lichess.org/analysis/2kr3r/pppq1ppp/2n2n2/2b1p1N1/1PPpP1b1/N2P2P1/P2B1PBP/R3QRK1_b_-_b3	Defense	13	12. ... Bxb4 13. Bxb4 h6 14. Nf3 Nxb4 15. Qxb4
94600	1016	44.61	64009	47	3	Mate in 3+,Mating Net	https://lichess.org/analysis/1k3r1r/p1p2p2/2Qp4/3P4/3bRp2/6qP/PPP3P1/R6K_w_-_-	Mating Net	14	23. Rxd4 Rxh3+ 24. gxh3 Qxh3+ 25. Kg1 Rg8+
61740	400	40.0	4376	29	2	Mate in 2	https://lichess.org/analysis/r3r3/2pq1p1k/p2pbp2/2b5/Pp1pPB2/1B1P1Q1P/1PP2PP1/R4RK1_b_-_-	Mate in 2	9	18. ... Rg8 19. Qh5+ Kg7 20. Qh6#
30957	443	40.85	29302	28	2	Fork / Double Attack	https://lichess.org/analysis/1B6/P2r1k2/1n3p1p/3p2p1/3P4/7P/5PP1/R5K1_b_-_-	Fork / Double Attack	17	39. ... Rd8 40. Bc7 Ra8 41. Bxb6
36112	800	42.94	49260	39	3	Mate in 3+	https://lichess.org/analysis/4r1k1/p3q2p/2p5/1pPp4/3B1Pp1/PP1b4/6PP/3RQK2_w_-_-	Mate in 3+	15	36. Kf2 Qh4+ 37. Kg1 Rxe1+ 38. Rxe1 Qxe1#
27560	694	43.01	35215	75	2	Pin	https://lichess.org/analysis/r3k2r/ppp2pp1/3p3p/2b1p2n/2B1P2q/3P1P1b/PPPBNP1P/2RQR1K1_w_kq_-	Pin	17	13. Ng3 Nxg3 14. d4 Bxd4
151313	1569	44.99	35338	51	3	Decoy / Deflection,Mate in 3+,Mating Net,Overloading,Remove the Defender	https://lichess.org/analysis/1Bbk1b2/1p3Q2/4np1r/3Np1pP/4P3/8/3PKP2/7r_b_-_-	Overloading	4	23. ... R6xh5 24. Bc7+ Nxc7 25. Qxc7+ Ke8 26. Nxf6#
117919	1551	45.01	57976	113	4	Defense,Simplification,Trapped Piece	https://lichess.org/analysis/2b1k2r/2Bn2p1/r1pR1pnp/p3p3/P3P3/1BN2N2/1P3PPP/6K1_w_-_-	Simplification	5	20. Bc4 Ra7 21. Rxc6 Ne7 22. Nb5 Nxc6 23. Nxa7 Nxa7
97198	421	40.71	21415	31	1	Mate in 1,Smothered Mate	https://lichess.org/analysis/7r/p1NP1pQk/2p3pp/2p2n1N/8/8/qPP2PPP/2KR3R_b_-_-	Smothered Mate	17	25. ... Nxg7 26. Nf6#
182822	409	40.0	7645	199	4	Mate in 3+	https://lichess.org/analysis/1k2Rr2/pppq2r1/3b4/3P2B1/1PP1Q3/P6N/5PPP/4R1K1_b_-_-	Mate in 3+	8	31. ... Rxe8 32. Qxe8+ Qc8 33. Qxc8+ Kxc8 34. Re8+ Kd7 35. Rd8#
59376	902	44.49	51473	23	2	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/rnbqkb1r/pp3ppp/3p1n2/2pP4/4P3/5N2/PP3PPP/RNBQKB1R_b_KQkq_-	Hanging Piece	15	6. ... Nxe4 7. Qa4+ Nd7 8. Qxe4+
88737	400	40.32	5469	24	1	Mate in 1	https://lichess.org/analysis/3r1rk1/pb3ppp/1p2pn2/3q4/1P1n4/P2BP3/1B3PPP/R2QR1K1_w_-_-	Mate in 1	9	18. exd4 Qxg2#
129762	438	41.69	12855	29	1	Mate in 1	https://lichess.org/analysis/rn3Q1k/pb1pb1np/1pp1p2N/6Pq/3PP3/2P3PN/PP4BP/R1B2RK1_b_-_-	Mate in 1	8	20. ... Bxf8 21. Rxf8#
159411	1430	45.18	66014	67	3	Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/4k2Q/3b1p2/pR6/1p1qp1p1/8/P3B3/1Pr3PP/R5K1_b_-_-	Vulnerable King	2	33. ... Ke7 34. Bxg5+ f6 35. Qxf6+ Ke8 36. Qe7#
135392	431	41.03	23342	24	1	Mate in 1	https://lichess.org/analysis/5k2/p7/1p1p2p1/1RpPrq2/2P2r1p/7P/P4PQ1/6RK_w_-_-	Mate in 1	8	33. Qxg6 Qxh3#
99486	2065	44.59	22962	64	2	Discovered Attack,Remove the Defender,Vulnerable King,Zwischenzug	https://lichess.org/analysis/r2qkbnr/pp3ppp/3p4/2pPn3/2P1P1b1/5N2/PP2B1PP/RNBQK2R_b_KQkq_-	Zwischenzug	4	8. ... Qf6 9. Nxe5 Qxe5 10. Bxg4
54653	608	41.71	29832	57	4	Mate in 3+	https://lichess.org/analysis/1k5r/ppp3pp/2b2p2/8/1b4B1/4P3/PPPr2PP/R2N1RK1_w_-_-	Mate in 3+	9	17. a3 Rxg2+ 18. Kh1 Rxg4+ 19. e4 Bxe4+ 20. Rf3 Bxf3#
94907	924	44.18	52024	36	1	Mate in 1	https://lichess.org/analysis/rn2k1nr/ppp3pp/4R3/8/3q4/1B3KB1/P5PP/R1Q5_b_kq_-	Mate in 1	16	22. ... Kd7 23. Qxc7#
90044	416	40.0	10078	42	2	Mate in 2	https://lichess.org/analysis/2R1n1k1/5pp1/1p6/pQ1p3p/3q4/B3rP2/PP4PP/6K1_w_-_-	Mate in 2	8	25. Kf1 Qd1+ 26. Kf2 Qe1#
370425	777	42.99	38960	30	2	Mate in 2,Pin	https://lichess.org/analysis/r2qkbnr/6p1/pp5p/1bp1Q3/8/1P6/P1P2PPP/3RR1K1_b_kq_-	Pin	15	23. ... Qe7 24. Qh5+ g6 25. Qxg6#
89097	1233	45.16	64145	32	1	Attacking Castled King,Mate in 2,Mating Net,Overloading,Pin	https://lichess.org/analysis/3r1rk1/3qbp1p/pn2p1pQ/npp1P1P1/3P4/P1P3N1/1PB4P/R1B2RK1_b_-_-	Overloading	5	21. ... cxd4 22. Nh5
36701	2443	44.37	7487	75	3	Fork / Double Attack,Vulnerable King	https://lichess.org/analysis/4b1k1/1p2pp2/6p1/3pP1Np/pP3P1P/3qn3/B5P1/K1Q1R3_w_-_-	Vulnerable King	4	34. Qc8 Qd4+ 35. Kb1 Qxb4+ 36. Kc1 Qxe1+
32068	976	44.52	63005	44	2	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r2r3k/p5pp/5p2/2b5/Q7/4P3/P5PP/4R1K1_b_-_-	Hanging Piece	14	26. ... Rd2 27. Qc6 Rg8 28. Qxc5
39625	1877	45.02	34233	46	1	Decoy / Deflection,Fork / Double Attack,Pin	https://lichess.org/analysis/2r2bbk/q6p/5p2/6pP/1pnPr1P1/1N1Q4/PPB2B2/K4R2_w_-_-	Decoy / Deflection	4	36. Qxe4 Nd2
135052	400	40.15	9103	24	1	Mate in 1	https://lichess.org/analysis/r5k1/4Q2p/p2p2p1/1p1p1r2/4p3/2P2P1n/PP4PP/R4RqK_w_-_-	Mate in 1	8	26. Rxg1 Nf2#
43331	1199	45.58	65866	46	2	Discovered Attack,Mate in 2,Mating Net,Vulnerable King,Double Check	https://lichess.org/analysis/rnbq1bnr/pppp3p/7k/5Qp1/2BPP2P/8/PPP2PP1/RNB1K2R_b_KQ_h3	Double Check	2	9. ... Kg7 10. Qf7+ Kh6 11. hxg5#
31389	1024	45.19	64645	19	1	Endgame Tactics	https://lichess.org/analysis/r7/8/P7/1K5R/3k4/8/8/8_b_-_-	Endgame Tactics	2	64. ... Rb8+ 65. Kc6
101572	400	40.0	3893	19	2	Mate in 2	https://lichess.org/analysis/8/6pk/2p4p/1p1p4/p2P4/P1P4P/1PQ1R1PK/1q3r2_b_-_-	Mate in 2	9	45. ... Kh8 46. Re8+ Rf8 47. Rxf8#
151589	400	40.0	4181	18	1	Mate in 1	https://lichess.org/analysis/3Q4/p4p1k/2p3p1/2P2b1p/3Bnq1P/6P1/P4P1K/8_b_-_-	Mate in 1	9	27. ... Qh6 28. Qh8#
56991	1515	45.23	57962	38	2	Decoy / Deflection,Fork / Double Attack,Hanging Piece,Overloading,Pin,Remove the Defender,Vulnerable King	https://lichess.org/analysis/r1bq3r/1pp3pp/p1n1k3/3np3/2B5/2PP1Q2/P1P2PPP/R1B1R1K1_b_-_-	Overloading	5	12. ... Rf8 13. Bxd5+ Qxd5 14. Qxf8
96138	400	40.16	5433	24	1	Mate in 1	https://lichess.org/analysis/r6r/pb2Npk1/3p2p1/2p3Pp/2PnP2P/P1Q2P1B/1Pq5/R3K2R_w_KQ_-	Mate in 1	8	22. Rc1 Qe2#
42085	3253	42.56	1769	28	4	Decoy / Deflection	https://lichess.org/analysis/N7/8/P1r2p2/4kp2/2N5/5K2/3P1P2/8_b_-_-	Decoy / Deflection	4	1. ... Rxc4 2. d4+ Kxd4 3. a7 Ra4 4. Nc7 Rxa7 5. Nb5+
45659	582	42.72	34672	27	1	Hanging Piece	https://lichess.org/analysis/2k1r2r/p1pp1pp1/1p5p/1P1PN3/4Pq2/1P1K4/P3B3/R2Q4_w_-_-	Hanging Piece	17	26. Qf1 Qxe5
92577	871	44.12	53931	36	1	Remove the Defender,Trapped Piece	https://lichess.org/analysis/rnb1kbnr/p4ppp/1pp2q2/3pN3/3Qp3/2P3P1/PP1PPP1P/RNB1KB1R_w_KQkq_-	Trapped Piece	14	7. d3 Bc5
57603	1951	44.85	36081	68	2	Defense,Hanging Piece,Pin	https://lichess.org/analysis/8/1k1r3r/n2p1R2/p2P1Qp1/2R1P3/1qPN3P/1P6/5K2_w_-_-	Defense	4	33. Rxd6 Rdf7 34. Rd7+ Rxd7
179573	1153	46.01	62675	89	4	Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/r5k1/2nq2p1/3p1B2/2pP1p1Q/2P1p3/6P1/P1r2PK1/R6R_b_-_-	Vulnerable King	14	31. ... gxf6 32. Qh8+ Kf7 33. Rh7+ Kg6 34. Rh6+ Kg5 35. Qxf6+
55894	553	51.81	28075	36	1	Hanging Piece	https://lichess.org/analysis/r1bqkbnr/pppp1ppp/8/1B2p3/3nP3/5N2/PPPP1PPP/RNBQK2R_w_KQkq_-	Hanging Piece	8	4. c3 Nxb5
148362	424	40.15	20982	21	2	Mate in 2	https://lichess.org/analysis/8/5p2/p3p3/6p1/P5P1/2p2PkP/1r6/2R3K1_w_-_-	Mate in 2	7	41. Rxc3 Rb1+ 42. Rc1 Rxc1#
65976	434	40.15	10653	27	2	Back Rank,Mate in 2	https://lichess.org/analysis/6k1/5ppp/8/3q2B1/8/2Kn4/1P5Q/8_b_-_-	Back Rank	9	34. ... Nxb2 35. Qb8+ Qd8 36. Qxd8#
195210	400	40.15	5420	27	2	Mate in 2	https://lichess.org/analysis/2r2rk1/pp3ppp/6q1/3P4/7n/P1B1P1bP/1P3P2/R2Q1RK1_w_-_-	Mate in 2	8	26. fxg3 Qxg3+ 27. Kh1 Qg2#
79944	415	40.34	12114	20	1	Mate in 1	https://lichess.org/analysis/r3n2k/pp1q3p/n1p1ppRQ/4B3/3P4/4PP2/PP1K1P1P/R7_b_-_-	Mate in 1	8	20. ... fxe5 21. Qf8#
80256	400	40.0	4552	12	1	Mate in 1	https://lichess.org/analysis/6k1/p4pp1/2Q4p/8/PPP5/7P/5bP1/3q3K_w_-_-	Mate in 1	9	25. Kh2 Qg1#
47025	1612	44.9	53978	69	1	Defense,Exchange Sacrifice,Fork / Double Attack,Simplification	https://lichess.org/analysis/7k/2p1r2P/1qn2r2/p4R1Q/4b3/1KB5/1P4P1/7R_w_-_-	Exchange Sacrifice	5	38. Ka2 Nb4+
56480	914	45.05	63124	27	2	Fork / Double Attack	https://lichess.org/analysis/2rr2k1/pp3pbp/2n3p1/3qp3/3P4/3QBN2/PP3PPP/R2R2K1_w_-_e6	Fork / Double Attack	14	16. Rd2 e4 17. Qe2 exf3
120771	416	40.58	14552	40	1	Mate in 1	https://lichess.org/analysis/3r4/pp2k1Q1/2q2p2/3nB1N1/8/2P4P/P4PP1/6K1_b_-_-	Mate in 1	8	29. ... Ke8 30. Qf7#
45580	771	43.99	44880	38	1	Hanging Piece	https://lichess.org/analysis/6k1/pp2pp1p/1np3p1/2N5/1P4P1/P1brBB1P/b4PK1/2R5_b_-_-	Hanging Piece	16	26. ... Nd5 27. Nxd3
140869	912	45.33	50441	62	2	Mating Net	https://lichess.org/analysis/2r2r2/ppb2p2/3Rb1k1/5p2/5P1Q/P7/1PP3PP/5RK1_b_-_f3	Mating Net	16	24. ... Bxd6 25. Qg5+ Kh7 26. Rf3
45845	403	41.53	32525	38	1	Defense	https://lichess.org/analysis/rnbq1b1r/pppp1kpp/8/8/4n3/8/PPPP1PPP/RNBQKB1R_w_KQ_-	Defense	17	5. Qf3+ Nf6
182695	425	40.3	8579	44	2	Mate in 2	https://lichess.org/analysis/5rk1/6p1/4N1qp/1Q2p3/1P6/7P/P7/R5K1_w_-_-	Mate in 2	9	26. Kh2 Rf2+ 27. Kh1 Qg2#
92597	400	57.5967	4568	57	2	Mate in 2	https://lichess.org/analysis/4rrk1/pp4pp/3p1p2/8/8/1P6/P1P1Q1PP/RNqBK2n_w_Q_-_0_1	Mate in 2	9	21. Qxe8 Rxe8+ 22. Kf1 Qxd1#
70970	425	40.74	20456	48	3	Mate in 3+	https://lichess.org/analysis/5Q1k/p7/1p5p/2p2P2/P2P3q/5K2/1PB3Pp/4r3_b_-_-	Mate in 3+	9	40. ... Kh7 41. f6+ Qe4+ 42. Bxe4+ Rxe4 43. Qg7#
139501	400	40.0	4077	10	1	Mate in 1	https://lichess.org/analysis/8/7p/6p1/RP6/4r3/7k/7P/7K_w_-_-	Mate in 1	9	39. b6 Re1#
144576	602	44.14	28833	52	3	Pawn Promotion	https://lichess.org/analysis/B2R4/4rppk/1p5p/p7/8/1P2p1PP/P4PK1/8_w_-_-	Pawn Promotion	18	34. f3 e2 35. Be4+ Rxe4 36. fxe4 e1=Q
125278	415	41.65	14767	66	2	Mate in 2	https://lichess.org/analysis/rnb4k/pN2r1p1/5p2/4n3/4BR1P/2N5/PP2K1P1/3R4_b_-_-	Mate in 2	20	25. ... Bxb7 26. Rd8+ Re8 27. Rxe8#
121746	400	40.2	4238	32	1	Mate in 1	https://lichess.org/analysis/r1b1k2r/3p1ppp/p1pbpn2/4q3/8/2NBBQ2/PPP2PPP/R3K2R_w_KQkq_-	Mate in 1	9	11. O-O Qxh2#
38917	1626	45.02	50577	64	3	Back Rank,Endgame Tactics,Pin,Queen Sacrifice,Simplification,X-Ray Attack	https://lichess.org/analysis/3r2k1/np1rqp1p/pQpNp1p1/2P1P2P/P4P2/3R2P1/1P6/3R3K_b_-_-	X-Ray Attack	5	38. ... Nc8 39. Nxc8 Qe8 40. Qxd8 Qxd8 41. Rxd7
32292	1919	44.91	26532	138	4	Mating Net,Overloading,Vulnerable King	https://lichess.org/analysis/r3N3/1q6/r2p2kp/2p2p2/3n4/1P6/P4QPP/4RRK1_b_-_-	Overloading	4	32. ... Rxa2 33. Qg3+ Kh7 34. Nf6+ Kh8 35. Qg6 Rxg2+ 36. Qxg2
105122	400	40.0	7457	36	2	Mate in 2	https://lichess.org/analysis/r2qkbnr/pbp1p2p/2n5/1p1B1p1Q/8/4B3/PP3PPP/RN2K1NR_b_KQkq_-	Mate in 2	8	11. ... Kd7 12. Qxf5+ Kd6 13. Qe6#
39786	1333	45.7	61162	45	2	Defense,Hanging Piece	https://lichess.org/analysis/r3kb1r/pQ2pppp/2n5/1B6/3P4/2q5/P3KP1P/R6R_b_kq_-	Defense	2	14. ... Qc2+ 15. Kf1 Kd8 16. Qxa8+
116255	405	40.0	5164	20	1	Mate in 1	https://lichess.org/analysis/r3k2r/pp2ppbp/6p1/2P5/8/1Pnq1P1P/PQ1B1PP1/R3K2R_w_KQkq_-	Mate in 1	8	14. Rc1 Qe2#
28842	2287	44.12	18405	131	2	Decoy / Deflection,Defense,Fork / Double Attack,Simplification,Vulnerable King	https://lichess.org/analysis/5rk1/1pp3pp/p7/4p3/2q1n3/2n1QN2/PB4PP/R6K_w_-_-	Simplification	4	25. Rc1 Qe2 26. Qxe2 Nxe2
90862	659	42.38	45706	39	2	Mate in 2	https://lichess.org/analysis/2r1k2r/3n1pp1/1q1BR2p/pp5n/3N4/6Q1/PPP2PPP/3R2K1_b_k_-	Mate in 2	17	21. ... fxe6 22. Qg6+ Kd8 23. Nxe6#
272133	2590	43.64	5242	212	4	Overloading,Pawn Promotion,Vulnerable King	https://lichess.org/analysis/5bQ1/3P4/pp3q1k/4p3/4Bp2/5Pp1/4K1P1/8_b_-_-	Overloading	4	1. ... Be7 2. Qh7+ Kg5 3. Bg6 Qe6 4. Bf7 Qh6 5. Qg8+
33984	741	43.26	45231	40	2	Fork / Double Attack	https://lichess.org/analysis/r5k1/p2bq1p1/1p1p3p/8/3Qn3/8/PPP3PP/2KRR3_b_-_-	Fork / Double Attack	16	20. ... Bc6 21. Qc4+ Kh8 22. Qxc6
41258	1155	46.33	62305	68	2	Basic Checkmates,Decoy / Deflection,Interference,Mating Net,Smothered Mate,Trapped Piece,Vulnerable King,Windmill	https://lichess.org/analysis/r1bq1rk1/pp3nb1/2p2N1p/4p1p1/3P4/1P1Q2P1/PBP3BP/R4RK1_b_-_-	Windmill	1	19. ... Bxf6 20. Qg6+ Bg7 21. Be4
107987	400	40.0	4197	11	1	Mate in 1	https://lichess.org/analysis/3rk2R/2Q5/2p1ppr1/p7/3P4/2q3P1/5PKP/8_b_-_-	Mate in 1	9	40. ... Rg8 41. Rxg8#
41591	2172	44.75	27075	57	1	Back Rank,Decoy / Deflection,Defense,Interference,Overloading,Pin,Remove the Defender,Sacrifice,Skewer	https://lichess.org/analysis/4r1k1/1pp1r1pp/3p4/p1bP1p2/8/PPQ1P2R/1B3qPP/4R2K_w_-_-	Interference	4	23. Rg3 Bd4
140197	400	40.0	4097	12	1	Mate in 1	https://lichess.org/analysis/Q4k2/4bp2/7p/n3p3/2p5/2q1pP1P/4B2K/6R1_b_-_-	Mate in 1	9	35. ... Bd8 36. Qxd8#
78917	432	40.74	24416	30	2	Mate in 2	https://lichess.org/analysis/4r1k1/2p3p1/pb1p1p1p/3P3b/p7/2B2Q2/1Pq2PPP/R4BK1_w_-_-	Mate in 2	9	27. Qxh5 Qxf2+ 28. Kh1 Qg1#
43602	742	43.37	48256	34	2	Fork / Double Attack	https://lichess.org/analysis/rn1qkb1r/pp1b1p1p/2pp2p1/4p1Nn/4P3/1BNPBP1P/PP4P1/R2Q1RK1_b_kq_-	Fork / Double Attack	15	9. ... f6 10. Nf7 Qe7 11. Nxh8
